appid,name,genres_items,categories_items,tags_items,genres_item_count,categories_item_count,tags_item_count,review_count_calc,positive_rate_calc,recommendations,peak_ccu,attention_score_descriptive,is_indie_positioned
1580240,Rune Factory 4 Special,['RPG'],"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']","['RPG', 'Farming Sim', 'Adventure', 'Romance', 'Fantasy', 'Anime', 'Creature Collector', 'Magic', '3D', 'Combat', 'Fishing', 'Crafting', 'Party-Based RPG', 'Cute', 'Story Rich', 'Singleplayer', 'Farming', 'Dating Sim', 'Isometric', 'JRPG']",1,6,20,1812,88.13465783664459,1668,129,2.645183480833269,False
490920,Wolfpack,"['Simulation', 'Early Access']","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Family Sharing']","['Simulation', 'Naval Combat', 'World War II', 'Submarine', 'Co-op', 'Early Access', 'Multiplayer', 'Naval', 'Underwater', 'Singleplayer', 'Realistic', 'Online Co-Op', 'First-Person', 'Military', 'Historical', 'War', 'Action', 'Atmospheric', 'VR']",2,5,19,1887,89.66613672496025,1675,18,2.1200758491753704,False
2719060,Mirage Feathers,"['Action', 'Indie']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing']","['Anime', 'Cute', 'On-Rails Shooter', 'Shooter', 'Bullet Hell', ""Shoot 'Em Up"", 'Female Protagonist', 'Pixel Graphics', 'Action', 'Arcade', 'Story Rich', 'Indie', 'Singleplayer', 'Retro', 'Drama', 'Fast-Paced', 'Nostalgia', 'Funny', 'Third-Person Shooter', 'Flight']",2,7,20,1720,99.01162790697674,1672,4,1.7383229775908615,True
1863750,挂机神话,"['Casual', 'Indie', 'RPG', 'Strategy']","['Single-player', 'Steam Cloud', 'Family Sharing']","['Idler', 'Casual', 'Word Game', 'Loot', 'Strategy', 'Clicker', 'Text-Based', 'Turn-Based Tactics', 'Turn-Based Strategy', 'RPG', 'Character Customization', 'Mythology', 'Rogue-lite', 'Rogue-like', 'Procedural Generation', 'Comedy', 'Funny', 'Relaxing', 'Singleplayer', '2D']",4,3,20,1715,90.49562682215743,1674,33,2.2675952614487493,True
671970,Junkyard Simulator,"['Indie', 'Simulation', 'Strategy', 'Early Access']","['Single-player', 'Steam Achievements', 'Partial Controller Support', 'Steam Cloud', 'Family Sharing']","['Simulation', 'Sandbox', 'Open World', 'Driving', 'Realistic', 'Automobile Sim', 'Strategy', 'Indie', 'Physics', 'Economy', 'Management', 'First-Person', 'Early Access', 'Exploration', 'Building', 'Singleplayer', 'Crafting', 'Funny', 'Resource Management', 'Villain Protagonist']",4,5,20,1739,63.36975273145485,1674,50,2.381510749585878,True
1552620,Expedition Agartha,"['Action', 'Adventure', 'Indie', 'RPG', 'Free To Play']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements']","['Extraction Shooter', 'Loot', 'Swordplay', 'Multiplayer', 'First-Person', 'Dark Fantasy', 'PvP', 'Hack and Slash', 'Medieval', 'Character Customization', 'Crafting', 'Online Co-Op', 'Survival', 'Resource Management', 'RPG', 'Inventory Management', 'Combat', 'Perma Death', 'Action', 'Adventure']",5,7,20,1672,65.311004784689,462,8,1.732084182979588,True
347430,Frankenstein: Master of Death,"['Adventure', 'Casual', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Hidden Object', 'Point & Click', 'Casual', 'Adventure', 'Puzzle', 'Indie', 'Singleplayer', 'Horror', 'Mystery', 'Fantasy', 'Strategy', 'Atmospheric']",3,5,12,1940,83.24742268041237,1675,1,1.502003456250059,True
2487350,Alex Jones: NWO Wars,"['Action', 'Indie']","['Single-player', 'Full controller support', 'Steam Cloud', 'Family Sharing']","['Action', 'Arcade', 'Shooter', '2D Platformer', ""Shoot 'Em Up"", 'Side Scroller', '2D', 'Cartoony', 'Conspiracy', 'America', 'Pixel Graphics', 'Comedy', 'Dark Humor', 'Memes', 'Funny', 'Political', 'Old School', 'Politics', 'Satire', 'Villain Protagonist']",2,4,20,1735,92.21902017291066,1670,0,1.2947824851441725,True
340150,Basement,"['Indie', 'Simulation', 'Strategy']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Strategy', 'Management', 'Crime', 'Simulation', 'Base-Building', 'Resource Management', 'Building', 'Difficult', 'Dark Comedy', 'Sandbox', 'Pixel Graphics', 'Great Soundtrack', '2D', 'RTS', 'Singleplayer', ""1990's"", 'Indie', 'Economy', 'Dark Humor', 'Action']",3,5,20,2194,70.51048313582497,1673,8,1.9342587745845243,True
209370,Analogue: A Hate Story,['Indie'],"['Single-player', 'Steam Achievements', 'Steam Cloud', 'Family Sharing']","['Visual Novel', 'Anime', 'Indie', 'Sci-fi', 'Story Rich', 'Interactive Fiction', 'LGBTQ+', 'Singleplayer', 'Hacking', 'Great Soundtrack', 'Multiple Endings', 'Female Protagonist', 'Dating Sim', 'Mystery', 'Romance', 'Adventure', '2D', 'Dark', 'Cute', 'Mature']",1,4,20,2276,93.0140597539543,1673,0,1.3323594782284809,True
792100,7 Billion Humans,"['Indie', 'Simulation']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Programming', 'Puzzle', 'Indie', 'Simulation', 'Education', 'Singleplayer', 'Logic', 'Touch-Friendly', 'Great Soundtrack', 'Funny', 'Satire', 'Automation', 'Casual', 'Difficult']",2,5,14,1918,93.63920750782064,1674,26,2.219309601071558,True
282760,Circuits,"['Casual', 'Indie']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']","['Music', 'Puzzle', 'Indie', 'Casual', 'Minimalist', 'Singleplayer', 'Touch-Friendly', 'Difficult']",2,4,8,2093,88.91543239369327,1674,1,1.5123724982121118,True
944220,Gachi Heroes,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG', 'Simulation']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']","['Memes', 'Comedy', 'Funny', 'Relaxing', 'Action', 'Idler', 'Nudity', 'Casual', 'Clicker', 'Sexual Content', '2D', 'Indie', 'Dark Fantasy', 'Colorful', 'Score Attack', 'Adventure', 'Fast-Paced', 'Singleplayer', 'Experimental', 'RPG']",6,4,20,2217,94.00090211998196,1671,2,1.6320662412444131,True
252630,Eldritch,"['Action', 'Adventure', 'Indie', 'RPG']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing']","['Action Roguelike', 'Rogue-like', 'Lovecraftian', 'Indie', 'First-Person', 'Horror', 'Action', 'Rogue-lite', 'Adventure', 'Singleplayer', 'Stealth', 'RPG', 'Procedural Generation', 'FPS', 'Female Protagonist', 'Exploration', 'Immersive Sim', 'Pixel Graphics', 'Perma Death', 'Voxel']",4,7,20,2192,87.77372262773723,1673,1,1.5186556010634042,True
1990690,Cooking Live - Italian Kitchen Simulator,"['Casual', 'Simulation', 'Free To Play']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'In-App Purchases', 'Steam Cloud', 'Stats']",[],3,6,0,0,,0,0,-0.6836679568873337,False
2788630,Nothing Together,"['Action', 'Adventure', 'Casual', 'Racing', 'Simulation', 'Free To Play']","['Single-player', 'Multi-player', 'PvP', 'Online PvP', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Cloud', 'Steam Leaderboards']",[],6,9,0,0,,0,0,-0.6836679568873337,False
1133870,Space Engineers 2,"['Action', 'Indie', 'Simulation', 'Strategy', 'Early Access']","['Single-player', 'Steam Cloud', 'Family Sharing']","['Simulation', 'Action', 'Sandbox', 'Strategy', 'Action-Adventure', 'Exploration', 'Choose Your Own Adventure', '3D', 'First-Person', 'Realistic', 'Space', 'Third Person', 'Sci-fi', 'Futuristic', 'Relaxing', 'Open World', 'Building', 'Singleplayer', 'Early Access', 'Voxel']",5,3,20,1880,80.37234042553192,1639,60,2.438989681951868,True
566050,Zeus + Poseidon,['Strategy'],"['Single-player', 'Family Sharing']","['City Builder', 'Strategy', 'Colony Sim', 'Mythology', 'Classic', 'Singleplayer', 'Historical', 'Simulation', 'Isometric', 'Retro', 'Economy', 'Resource Management', 'Management']",1,2,13,1719,96.16055846422339,1672,115,2.606765470397669,False
1129220,"BEARS, VODKA, BALALAIKA! 🐻","['Action', 'Adventure', 'Indie', 'RPG', 'Simulation']","['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']","['Violent', 'Indie', 'Action', 'Memes', 'Simulation', 'Adventure', 'RPG', 'Psychological Horror', 'Third-Person Shooter', 'Funny', 'Military', 'World War II', 'Alternate History', 'Survival', 'Arena Shooter', 'Great Soundtrack', 'Realistic', 'Singleplayer', 'Colorful', 'Historical']",5,4,20,1988,89.98993963782696,1672,2,1.6171402426892492,True
1245540,Touhou Endless Dream,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']","['Casual', 'Anime', 'Rogue-lite', 'Cartoon', 'Cartoony', 'Rogue-like', 'Cute', 'Indie', 'Female Protagonist', ""Shoot 'Em Up"", 'Replay Value', 'Comedy', 'Pixel Graphics', '2D', 'Early Access', 'Singleplayer', 'Action Roguelike', 'Platformer', 'Top-Down Shooter', 'Faith']",5,6,20,1846,94.42036836403034,1668,1,1.4946327058463729,True
758530,Sprout,"['Adventure', 'Casual', 'Free To Play', 'Indie', 'Strategy']","['Single-player', 'Steam Achievements', 'Steam Leaderboards']","['Free to Play', 'Casual', 'Indie', 'Adventure', 'Strategy', 'Puzzle', 'Short', 'Hand-drawn', 'Singleplayer', 'Family Friendly', 'Point & Click', 'Cute']",5,3,12,1663,96.09140108238124,0,0,0.33744287830080083,True
1168660,Barro 2020,"['Casual', 'Indie', 'Racing', 'Simulation', 'Sports']","['Single-player', 'Multi-player', 'PvP', 'Shared/Split Screen PvP', 'Shared/Split Screen', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play Together', 'Family Sharing']","['Indie', 'Racing', 'Sports', 'Multiplayer', 'PvP', 'Arcade', 'Driving', 'Automobile Sim', 'Immersive Sim', 'Simulation', 'Local Multiplayer', 'Time Attack', 'Singleplayer', 'Split Screen', 'Casual', 'Sequel', 'Pixel Graphics', 'Co-op', 'Family Friendly', 'e-sports']",5,12,20,1812,85.65121412803532,1667,5,1.7954722754987238,True
760650,Hammerting,"['Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']","['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Trading Cards', 'Family Sharing']","['Colony Sim', 'Base-Building', 'Simulation', 'Management', 'Automation', 'Mining', 'Building', 'Economy', 'Crafting', 'Inventory Management', 'Resource Management', 'Strategy', 'Fantasy', 'Lore-Rich', 'RPG', 'Exploration', 'Procedural Generation', 'Singleplayer', 'Mod', '2.5D']",5,6,20,2487,57.78045838359469,1668,22,2.21030735360325,True
844850,Tower Hunter: Erza's Trial,"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Family Sharing']","['Female Protagonist', 'Action Roguelike', 'Metroidvania', 'Roguevania', 'Rogue-lite', 'Action', 'RPG', 'Anime', 'Indie', 'Adventure', 'Nudity', 'Casual', 'Side Scroller', '2D', 'Difficult', 'Great Soundtrack', 'Perma Death', 'Hack and Slash', 'Rogue-like', 'Souls-like']",5,5,20,1797,73.28881469115191,1663,2,1.6025496730161046,True
1117090,Purple Place - Classic Games,"['Casual', 'Indie', 'Simulation']","['Single-player', 'Steam Achievements', 'Family Sharing']","['Casual', 'Retro', 'Puzzle', 'Old School', 'Logic', '2D', 'Cute', 'Relaxing', 'Solitaire', 'Character Customization', 'Indie', 'Simulation', 'Family Friendly', 'Cartoony', 'Singleplayer', 'Psychological Horror', 'Classic', 'Souls-like', 'Survival Horror', 'Mature']",3,3,20,1857,87.82983306408185,1665,8,1.9106971968462545,True
2976720,1 to 1 humanoid edible toys,"['Adventure', 'Casual', 'Indie', 'Simulation']","['Single-player', 'Steam Achievements', 'Family Sharing']","['Visual Novel', 'Female Protagonist', 'Dating Sim', 'LGBTQ+', 'Multiple Endings', 'Adventure', 'Simulation', 'Interactive Fiction', 'Crime', 'Anime', 'Dark Humor', 'Indie', 'Comic Book', 'Drama', 'Casual', 'Romance', 'Singleplayer', 'Clicker']",4,3,18,1649,94.60278956943601,1599,8,1.8891693287392044,True
658620,Wonderful Everyday Down the Rabbit-Hole,"['Adventure', 'Casual']","['Single-player', 'Steam Trading Cards', 'Family Sharing']","['Visual Novel', 'Psychological Horror', 'Philosophical', 'Story Rich', 'Sexual Content', 'Violent', 'Anime', 'Mystery', 'Nudity', 'Female Protagonist', 'Psychological', 'Gore', 'Horror', 'Romance', 'Adventure', 'Atmospheric', 'Singleplayer', 'Choices Matter', 'Casual', 'Cute']",2,3,20,1820,93.24175824175825,1664,38,2.3129034665444173,False
48800,Ship Simulator Extremes,['Simulation'],"['Single-player', 'Multi-player', 'Family Sharing']","['Simulation', 'Realistic', 'Naval', 'Multiplayer', 'Open World', 'Adventure', 'Singleplayer', 'Driving']",1,3,8,2244,50.84670231729055,1664,11,2.0161360771107875,False
200010,Quantum Conundrum,"['Casual', 'Strategy']","['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Cloud', 'Steam Leaderboards', 'Remote Play on TV', 'Family Sharing']","['Puzzle-Platformer', 'Puzzle', '3D Platformer', 'First-Person', 'Physics', 'Comedy', 'Casual', 'Platformer', 'Strategy', 'Singleplayer', 'Time Manipulation', 'Science', 'Cartoony', 'Family Friendly', 'Adventure', 'Sci-fi', 'Funny', 'Difficult', 'Controller']",2,7,19,2058,84.20796890184646,1667,6,1.85557101894102,False
